rating,name,postal_code,city,state,latitude,longitude,review_count,cuisine,WheelchairAccessible,WiFi,BusinessAcceptsCreditCards,Alcohol,NoiseLevel,RestaurantsPriceRange2,RestaurantsAttire,Smoking,RestaurantsReservations,OutdoorSeating,GoodForKids,avg_word_count,wine,chocolate,sum,dim,perfect,sweet,chinese,bread,breakfast,happy,loved,selection,manager,spot,corn,dessert,fantastic,sushi,super,bbq,pastries,crust,brunch,taco,perfectly,dish,asked,wonderful,phoenix,rice,waitress,flavors,mesa,bobby,highly,enjoyed,pho,local,flay,worst,fried,chef,croissant,cool,bakery,horrible,bianco,shop,bacon,cream,absolutely,salsa,spicy,hour,yelp,pittsburgh,enjoy,macarons,prices,italian,feel,friends,list,primanti,ingredients,tea,roasted,light,rude,pork,wings,lobster,ribs,places,chips,roll,terrible,pasta,mexican,cake,yummy,appetizer,ambiance,brisket,friend,cooked,seating,cute,outside,different,flavorful,free,unique,told,salmon,options,lux,town,delivery,huge
0,JC's Restaurant,44021,Burton,OH,41.47096634,-81.14642334,20,Breakfast & Brunch,yes,free,yes,full_bar,average,1,casual,outdoor,no,no,yes,89.75,0,1,0,0,0,0,0,0,17,2,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,1,0,0,1,0,1,0,6,0,2
1,Five Guys Burgers and Fries,85022,Phoenix,AZ,33.6398926,-112.0676247,135,Fast Food,yes,no,yes,none,average,2,casual,no,no,yes,yes,102.3555556,0,0,0,0,5,0,0,1,0,7,4,6,2,5,0,0,2,0,9,3,0,0,0,0,1,0,3,2,11,0,0,4,0,0,2,6,0,2,0,0,4,0,0,9,0,0,0,1,37,0,8,0,1,1,1,0,11,0,8,0,7,6,5,0,10,2,0,0,2,0,0,0,0,14,0,0,1,0,0,0,6,0,0,0,3,8,2,2,2,11,3,16,2,5,0,6,0,9,0,14
0,Whiskey Rose Bar & Grill,85305,Glendale,AZ,33.5337789,-112.261797,174,Fast Food,yes,no,yes,full_bar,very_loud,2,casual,outdoor,yes,yes,no,104.3793103,2,0,0,0,2,16,0,7,0,13,9,5,23,6,6,1,6,0,11,24,0,0,0,1,1,6,28,3,5,0,28,0,0,0,4,11,0,3,0,8,5,0,0,0,0,9,0,1,7,2,6,0,2,22,10,0,5,0,3,0,5,13,2,0,1,3,1,1,5,29,3,0,4,13,0,0,8,1,0,1,5,20,1,19,21,3,2,2,16,7,0,17,0,18,3,3,0,9,0,7
1,DeLuca's Diner,15205,Pittsburgh,PA,40.45331236,-80.16264366,62,Fast Food,no,no,yes,none,average,1,casual,no,no,no,yes,107.3870968,0,5,0,0,4,3,0,6,43,1,3,0,3,2,0,1,6,0,5,0,0,0,1,0,2,1,8,0,0,0,17,0,0,1,2,4,0,1,0,1,4,0,0,3,0,2,0,0,11,9,5,0,0,2,0,7,1,0,5,1,3,0,0,0,0,0,2,1,0,0,0,1,0,4,1,1,5,0,0,1,2,0,0,0,9,5,2,1,1,4,0,3,0,9,0,5,0,5,0,12
1,The Womack,85014,Phoenix,AZ,33.521792,-112.0646923,34,Bakeries,yes,no,yes,full_bar,very_loud,2,casual,outdoor,no,yes,no,102.4705882,3,0,0,1,1,1,0,0,0,4,1,2,0,4,0,0,2,0,3,0,0,0,0,0,0,0,3,1,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,9,0,1,0,0,1,2,1,0,0,3,0,0,2,0,2,1,5,7,4,0,0,0,1,0,3,0,0,0,0,4,0,0,0,0,0,1,2,1,0,0,6,0,3,2,6,1,0,0,1,0,0,1,0,0,0,0
0,Golden Mountain Restaurant,44092,WICKLIFFE,OH,41.5823398,-81.4842591,12,Bars,yes,free,yes,full_bar,quiet,2,casual,outdoor,no,no,yes,73.41666667,0,0,0,0,1,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Rusty Dory Pub,15202,Pittsburgh,PA,40.4957731,-80.067674,15,Bars,yes,free,yes,none,average,1,casual,yes,no,no,yes,122.4666667,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,3,0,0,0,1,1,0,5,0,0,5,1,2,1,1,0,0,0,0,3,1,1,7,0,0,0,0,2,0,0,0,0,1,0,0,0,3,0,1,0,3,0,0,0,0,2,0,0,0,1,0,0
1,China a Go Go,89123,Las Vegas,NV,36.041378,-115.151932,111,Coffee & Tea,yes,no,yes,none,average,1,casual,outdoor,no,no,yes,87.34234234,0,0,0,0,4,12,81,1,1,6,6,2,0,7,1,0,3,0,4,5,0,2,0,0,2,6,4,2,0,41,1,3,0,0,2,3,0,0,0,7,29,0,0,2,0,4,0,0,0,3,5,0,14,1,6,0,5,0,10,0,2,2,2,0,2,5,0,1,1,13,7,3,2,8,1,4,5,0,0,0,6,3,2,0,4,9,0,1,2,9,5,7,0,2,0,0,0,6,29,9
0,Carl's Jr,89044,Las Vegas,NV,36.1891373,-115.2596472,19,Mexican,yes,no,yes,none,average,1,casual,no,no,no,yes,87.47368421,0,0,0,0,1,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,Macha Tea,53703,Madison,WI,43.0837481,-89.37716793,11,Burgers,yes,free,yes,none,average,2,casual,outdoor,no,no,yes,130.9090909,0,3,0,0,0,1,0,0,0,2,1,5,0,0,0,2,1,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,2,39,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,1,0,0,1,1,1,2,0,0,1,0,0,0,1
1,Egg Works,89134,Las Vegas,NV,36.19105968,-115.3042849,418,Burgers,yes,free,yes,full_bar,average,2,casual,outdoor,no,yes,yes,64.3492823,0,1,0,0,26,14,0,11,243,25,15,7,7,37,1,1,18,0,44,1,0,0,24,1,10,10,18,30,0,5,41,1,0,0,20,18,0,7,0,7,14,2,1,5,0,4,0,0,38,7,11,7,4,2,15,0,17,0,17,0,17,5,0,0,4,5,0,1,0,6,1,1,0,14,0,1,4,0,3,2,12,1,2,0,9,12,12,8,22,8,5,15,3,3,0,6,0,21,2,25
0,On the Border Mexican Grill & Cantina,89149,Las Vegas,NV,36.2645991,-115.2564117,177,Italian,yes,no,yes,full_bar,average,2,casual,outdoor,no,yes,yes,123.3163842,0,2,1,0,2,5,0,0,0,14,0,1,23,2,7,5,5,0,4,3,0,0,0,45,1,4,38,7,0,31,36,1,0,0,6,7,0,3,0,15,17,0,0,0,0,16,0,0,1,15,5,84,8,18,3,0,7,0,12,0,3,6,1,0,1,6,1,1,0,5,3,0,0,8,82,0,13,1,41,2,5,5,1,6,7,8,2,1,3,15,0,16,3,26,0,2,0,10,0,9
1,Pita Pit,85044,Phoenix,AZ,33.3204536,-111.9773422,16,Coffee & Tea,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,85.8125,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,3,0,0,0,0,0,0
0,Majerle's Sports Grill,85050,Phoenix,AZ,33.67716233,-111.9754892,50,Mexican,yes,no,yes,full_bar,loud,2,casual,no,no,yes,yes,88.6,0,0,0,0,3,2,0,3,0,7,2,0,7,0,0,0,1,0,2,0,0,0,0,6,1,1,6,2,1,2,9,0,0,0,2,3,0,2,0,0,0,0,0,1,0,2,0,0,1,0,1,4,0,7,0,0,0,0,3,0,2,5,1,0,0,0,0,0,1,0,11,0,0,2,5,0,6,2,0,0,1,3,1,0,1,2,0,0,1,1,0,2,0,3,0,3,0,2,0,6
0,Starbucks,89109,Las Vegas,NV,36.09328826,-115.1759417,46,Chinese,yes,free,yes,none,loud,2,casual,no,no,no,yes,64.2173913,0,1,0,0,0,0,0,2,2,0,0,3,0,4,0,0,0,0,5,0,1,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,1,0,0,0,0,5,0,1,0,0,0,1,0,0,2,0,8,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,2,1,0,1,2,0,0,0,0,2,0,1
1,K-May Donuts and Bagels,85345,Peoria,AZ,33.5917644,-112.2525443,33,Pizza,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,73.45454545,0,1,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,5,0,0,2,0,0,0,2,0,2,0,4,0,2,0,0,0,0,1,0,1,0,0,0,0,0,3,0,2,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0
0,Jogoya Sushi Seafood Buffet,85286,Chandler,AZ,33.27675529,-111.7921989,119,Pizza,yes,no,yes,beer_and_wine,average,2,casual,outdoor,yes,no,yes,86.54621849,0,11,3,2,1,7,33,0,0,2,1,30,5,0,0,6,3,101,1,2,0,0,0,0,1,2,9,5,1,8,11,0,0,0,1,4,0,1,0,2,9,7,0,1,0,4,0,0,0,15,2,0,5,0,1,0,3,0,4,0,5,8,0,0,0,4,1,1,2,1,2,4,1,6,0,4,3,0,0,2,4,0,1,0,1,8,0,0,0,5,1,2,1,5,6,1,0,1,0,3
1,Fox Cigar Bar - Scottsdale,85251,Scottsdale,AZ,33.4987477,-111.9203382,57,Fast Food,yes,free,yes,full_bar,average,2,casual,yes,no,yes,yes,61.78947368,0,0,0,0,3,0,0,0,0,2,2,38,0,5,0,0,1,0,5,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,7,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,2,0,6,0,12,0,5,4,2,0,0,0,0,1,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,8,0,2,0,0,1,0,0,0,1,0,8,1,5
1,Guacamoles Fresh Mexican Grill,85004,Phoenix,AZ,33.4655479,-112.0722079,56,Fast Food,yes,no,yes,none,average,1,casual,no,yes,no,yes,103.7321429,0,0,0,0,4,4,0,0,5,2,6,1,3,1,0,0,5,0,11,0,0,0,0,5,2,4,7,4,8,9,7,1,0,0,1,1,0,1,0,3,2,2,0,2,0,1,0,0,0,0,3,33,8,0,1,0,4,0,5,0,5,2,0,0,2,2,1,4,2,3,0,0,0,5,21,0,1,0,29,0,1,0,0,0,4,3,1,0,2,3,1,3,0,5,0,0,0,3,0,1
1,The Side Door Corner Store,85251,Scottsdale,AZ,33.4864,-111.9101646,97,Italian,yes,no,yes,beer_and_wine,quiet,2,casual,no,no,yes,yes,90.16494845,24,3,1,1,4,3,0,4,1,4,8,16,2,16,0,1,8,0,5,0,0,3,0,0,2,0,3,2,1,0,11,0,0,0,2,6,0,4,0,2,2,0,0,1,0,1,0,0,0,6,3,0,3,3,2,0,6,0,13,12,9,7,3,0,2,2,1,0,2,0,8,0,0,2,0,0,2,0,2,0,3,4,2,0,4,1,0,0,5,3,2,1,1,3,1,1,0,7,0,2
1,Chengdu Delight Chinese Cuisine,85224,Chandler,AZ,33.3484246,-111.859722,51,Bakeries,yes,no,yes,none,quiet,2,casual,outdoor,yes,no,yes,106.6470588,0,0,0,0,3,4,40,0,1,2,7,2,0,3,0,0,4,0,4,0,0,0,0,0,2,17,3,8,2,9,4,4,1,0,1,1,0,0,0,2,5,0,0,0,0,0,0,0,1,0,4,0,37,1,3,0,3,0,5,0,2,6,0,0,0,3,0,0,1,25,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,0,2,4,4,1,0,1,0,1,0,4,0,6
1,Sharky's Tacos & Tequila,85283,Tempe,AZ,33.3771903,-111.9520135,55,Coffee & Tea,yes,free,yes,full_bar,average,2,casual,outdoor,yes,yes,yes,96.18181818,0,0,0,0,2,0,0,0,0,7,2,5,8,3,1,0,1,0,2,0,0,0,1,37,1,0,7,2,0,5,18,3,0,0,3,2,0,4,0,3,0,1,0,0,0,4,0,0,0,1,2,23,3,8,1,0,0,0,6,0,1,2,0,0,0,0,0,2,1,1,0,0,0,2,11,0,0,0,5,0,0,0,0,0,2,0,0,1,2,6,1,5,0,9,0,0,0,1,0,2
0,Pizza Hut,44139,Solon,OH,41.385407,-81.4363589,5,Coffee & Tea,no,no,yes,beer_and_wine,average,1,casual,outdoor,no,no,yes,117.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0
0,Monical's Pizza,61802,Urbana,IL,40.0833818,-88.1905185,26,Italian,yes,free,yes,beer_and_wine,average,2,casual,outdoor,yes,no,yes,98.07692308,0,0,0,0,1,1,0,5,0,0,0,0,3,0,0,0,0,0,3,0,0,14,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,2,0,3,0,0,0,1,0,1,0,0,1,0,1,0,1,3,0,0,2,0,2,1,1,2,0,0,0,0,0,0,1,0,3,0,0,2,0,0,3,3,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,1,5,0
0,South China Restaurant,28083,Kannapolis,NC,35.4700625,-80.6113392,6,Mexican,yes,free,yes,full_bar,average,2,casual,no,no,no,yes,100.8333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0
1,Rayner's Chocolate & Coffee Shop,85306,Glenndale,AZ,33.6133,-112.1677843,183,Italian,yes,free,yes,none,quiet,1,casual,outdoor,no,yes,yes,86.41530055,0,159,1,0,10,16,0,18,76,13,10,14,1,4,0,8,15,0,11,0,59,3,4,1,7,4,5,18,6,0,2,5,0,0,12,8,0,17,0,1,0,8,11,3,17,0,0,40,26,11,12,1,2,2,9,0,9,1,11,4,13,7,2,0,5,25,0,4,1,4,0,0,0,8,3,4,0,0,2,3,7,0,2,0,15,2,7,15,3,7,5,39,16,5,0,9,0,8,0,4
0,Big View Diner,28277,Charlotte,NC,35.022459,-80.8483883,238,Chinese,yes,free,yes,full_bar,average,2,casual,no,yes,yes,yes,115.1218487,4,11,0,0,13,12,0,24,99,12,7,10,29,5,2,29,9,0,10,5,5,0,14,1,1,11,32,13,0,10,33,0,0,0,2,20,0,11,0,8,8,6,0,4,32,10,0,1,19,14,5,2,1,6,2,0,20,0,14,2,16,12,5,0,4,5,5,8,2,3,2,1,3,9,7,4,12,7,0,33,10,10,0,12,11,19,6,2,8,16,4,10,3,19,15,11,0,3,1,22
0,Taco Bell,85258,Scottsdale,AZ,33.57837,-111.88661,16,Bars,yes,no,yes,none,average,1,casual,outdoor,no,no,yes,75.25,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Starbucks,89109,Las Vegas,NV,36.10798374,-115.1749907,14,Bars,yes,free,yes,none,average,2,casual,outdoor,no,no,yes,75.71428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0
1,Lombardinos Italian Restaurant and Bar,53705,Madison,WI,43.0722926,-89.4289114,141,Fast Food,yes,no,yes,full_bar,average,2,casual,no,yes,no,no,116.1631206,29,8,1,0,16,4,0,18,0,8,10,8,0,4,2,24,12,2,6,0,0,6,0,0,12,42,15,12,0,0,8,10,0,0,4,16,0,13,0,0,7,1,0,2,1,3,1,0,3,25,4,1,7,0,5,0,8,0,6,74,5,8,9,0,12,1,5,5,1,16,0,1,0,7,0,0,1,67,0,7,6,19,12,0,8,14,1,1,3,5,7,1,3,12,0,3,0,14,0,5
1,MVR Auto Repair,89139,Las Vegas,NV,36.04244655,-115.2242439,17,Fast Food,yes,free,yes,none,average,1,casual,no,no,no,yes,83.94117647,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,0,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1
0,Smashburger,85306,Glendale,AZ,33.61254288,-112.1849299,107,Mexican,yes,no,yes,beer_and_wine,average,1,casual,no,no,yes,yes,93.46728972,1,3,0,0,3,22,0,3,0,3,4,2,13,2,0,1,2,0,2,5,0,0,0,0,2,0,13,0,1,0,0,0,0,0,3,8,0,1,0,1,17,0,0,4,0,4,0,2,5,1,0,0,2,0,2,0,4,0,7,1,4,1,0,0,3,2,0,1,4,0,0,0,0,5,0,0,2,0,0,0,3,0,0,0,1,6,1,0,1,3,4,5,1,5,0,8,0,1,0,3
1,Milio's Sandwiches,53713,Fitchburg,WI,43.0277258,-89.4128253,3,Chinese,yes,no,yes,none,average,1,casual,no,no,no,yes,44.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1,Bricktop's Restaurant,28211,Charlotte,NC,35.1561919,-80.8314309,208,Coffee & Tea,yes,free,yes,full_bar,average,2,casual,outdoor,yes,yes,yes,110.6538462,11,26,0,1,18,16,0,14,2,6,14,5,12,7,4,30,13,9,11,8,0,3,51,2,14,12,11,18,0,6,12,4,0,0,7,18,0,2,0,3,5,0,0,6,1,0,0,0,59,23,10,6,4,5,2,1,12,0,9,0,10,13,4,0,3,3,5,10,3,1,0,14,32,7,8,12,3,0,0,1,6,27,3,0,21,18,4,1,12,11,7,6,3,8,17,5,0,13,0,19
0,American Burger,28273,Charlotte,NC,35.1025649,-80.9856902,20,Fast Food,yes,free,yes,beer_and_wine,average,1,casual,no,no,yes,yes,79.85,0,0,0,0,2,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0
0,Chili's,89123,Las Vegas,NV,36.0528727,-115.171438,165,Chinese,yes,no,yes,full_bar,average,2,casual,no,yes,no,yes,112.9878788,1,2,1,0,5,7,0,5,1,37,5,2,28,4,4,8,3,0,14,4,0,0,0,3,5,8,23,2,0,2,39,1,0,0,0,5,0,1,0,7,6,0,0,3,0,9,0,0,12,4,5,21,7,32,2,0,3,0,7,0,7,7,0,0,2,12,1,3,7,3,10,0,9,9,28,0,11,16,0,6,2,21,2,0,14,11,5,0,1,10,1,13,1,12,0,4,0,1,0,2
1,Taqueria El Buen Pastor,89101,Las Vegas,NV,36.175599,-115.115738,4,Chinese,yes,no,no,none,quiet,1,casual,no,no,yes,yes,159.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,Sophia's Pizza & Subs,89030,North Las Vegas,NV,36.2402127,-115.1207086,5,Coffee & Tea,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,59.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0
0,Five Guys Burgers and Fries,85226,Chandler,AZ,33.3052327,-111.9000158,46,Pizza,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,115.8913043,1,1,0,0,2,0,1,2,0,2,1,2,3,0,0,1,1,0,2,0,0,0,0,0,2,0,7,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,2,0,0,0,2,9,0,2,0,0,2,0,0,2,0,3,1,4,1,0,0,3,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,2,11,2,0,0,2,0,5,0,1,0,3,0,0,1,2
1,All American Modern Sports Grill,85255,Scottsdale,AZ,33.6745292,-111.8880875,75,Fast Food,yes,free,yes,full_bar,loud,2,casual,yes,yes,yes,yes,80.50666667,13,0,0,0,6,5,0,0,1,8,5,10,11,6,0,2,6,0,7,0,0,0,2,0,0,0,9,7,1,0,3,1,0,0,0,1,0,1,0,4,0,0,0,3,0,1,0,0,0,0,1,1,0,7,0,0,4,0,5,0,2,4,7,0,1,0,0,2,0,3,10,0,2,2,2,0,2,1,0,0,0,5,2,0,3,0,4,1,12,1,0,2,0,8,5,4,0,2,0,0
1,Bassett Street Brunch Club,53703,Madison,WI,43.072731,-89.393353,330,Chinese,yes,free,yes,full_bar,average,2,casual,no,no,yes,yes,120.5212121,3,43,1,0,24,45,0,11,200,17,26,19,9,33,10,9,16,0,37,0,1,0,247,0,21,43,19,5,0,9,24,19,0,0,20,20,0,6,0,1,24,2,0,14,2,4,0,4,71,11,15,16,7,33,7,0,10,0,17,1,21,29,9,0,12,5,6,10,3,6,2,0,0,18,7,2,8,1,4,3,13,9,6,1,29,13,18,7,14,19,15,41,26,17,2,46,0,19,0,19
0,Bojangles' Famous Chicken 'n Biscuits,28273,Charlotte,NC,35.1619667,-80.9696524,10,Coffee & Tea,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,119.2,0,0,0,0,0,3,0,0,5,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
1,Corporate Cafe,85301,Glendale,AZ,33.51755476,-112.1681675,8,Bars,yes,free,yes,none,average,1,casual,outdoor,no,no,yes,87.25,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,Sardella's Pizza & Wings,85027,Phoenix,AZ,33.65596,-112.098494,82,Bars,yes,free,yes,beer_and_wine,average,1,casual,outdoor,no,no,yes,86.41463415,0,2,0,0,2,1,0,8,0,4,4,2,2,0,0,0,1,0,8,6,0,21,0,0,1,0,2,3,4,0,0,2,0,0,3,2,0,4,0,1,0,0,0,1,0,0,0,1,1,0,1,1,3,1,2,0,5,0,11,2,3,2,1,0,4,0,0,1,0,0,83,0,0,5,0,1,0,2,0,1,1,0,0,0,2,5,0,0,1,0,0,17,1,1,0,2,0,3,22,2
1,The Blue Door Cafe & Bakery,44223,Cuyahoga Falls,OH,41.1341609,-81.5089271,303,Coffee & Tea,yes,no,yes,none,average,2,casual,outdoor,yes,yes,yes,113.7128713,6,30,0,0,24,16,0,33,173,15,25,11,6,27,13,5,22,0,11,0,36,1,86,0,12,21,14,26,0,0,18,16,0,0,19,21,0,57,0,3,8,20,68,4,54,3,0,1,82,16,29,0,2,3,15,0,10,0,28,0,23,16,8,0,48,16,1,10,4,8,0,2,0,17,2,4,3,1,1,1,9,0,5,0,16,13,15,3,19,26,7,14,20,19,7,13,0,22,0,7
0,Dairy Queen,89113,Las Vegas,NV,36.0482275,-115.2436689,70,Pizza,yes,no,yes,none,quiet,1,casual,outdoor,no,no,yes,99.68571429,0,17,0,0,0,8,0,0,0,0,1,0,17,3,1,7,0,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,2,0,6,2,0,0,2,0,8,0,1,0,43,1,0,0,3,1,0,3,0,0,0,3,4,0,0,1,0,0,0,8,0,0,0,0,1,0,0,3,0,0,5,0,0,0,0,9,1,1,0,2,3,0,8,0,6,0,1,0,1,0,2
0,Starbucks,89012,Henderson,NV,36.0229458,-115.0465515,58,Coffee & Tea,yes,free,yes,none,average,1,casual,outdoor,no,yes,yes,77.55172414,0,2,0,0,1,2,1,0,0,2,0,0,5,2,0,0,2,0,5,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0,13,0,6,0,0,0,3,0,1
